stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,location_type,wheelchair_boarding,elevation,TBAR_DES_BARRIO_A,barrio_asignado
118,1101,LEHENDAKARI AGUIRRE 149,,43.277751895262966,-2.960797586575727,1,0,1,12.7130880355835,SAN IGNACIO,SAN IGNACIO
119,1102,LEHENDAKARI AGUIRRE 154,,43.27884002318917,-2.961292688554509,1,0,1,10.40784645080566,SAN IGNACIO,SAN IGNACIO
120,1103,LEHENDAKARI AGUIRRE 161,,43.27943945920441,-2.961752770375152,1,0,1,9.277558326721191,SAN IGNACIO,SAN IGNACIO
122,1104,PLAZA LEVANTE,,43.281711991040666,-2.9628574169127613,1,0,1,7.622206687927246,SAN IGNACIO,SAN IGNACIO
121,1105,LEHENDAKARI AGUIRRE 179,,43.28175652633522,-2.963031855931052,1,0,1,7.280191421508789,SAN IGNACIO,SAN IGNACIO
123,1106,ORIXE 54,,43.28374683352868,-2.962508088093852,1,0,1,9.561049461364746,SAN IGNACIO,SAN IGNACIO
124,1201,IGNACIO  ELLACURÍA / ELORRIETA ,,43.28411077008396,-2.965481626063659,1,0,1,5.190672874450684,SAN IGNACIO,ELORRIETA
83,1301,SARRIKO,,43.27465834854547,-2.958535847344083,1,0,1,23.47943687438965,IBARREKOLANDA,IBARREKOLANDA
87,1302,DON BOSCO / UGARTEKO,,43.273344602565,-2.955510554817253,1,0,1,30.73037528991699,SAN PEDRO DE DEUSTU,IBARREKOLANDA
82,1303,LEHENDAKARI AGUIRRE 135,,43.2759007872576,-2.959784579812677,1,0,1,17.43611526489258,IBARREKOLANDA,IBARREKOLANDA
81,1304,LEHENDAKARI AGUIRRE 140,,43.27681489662065,-2.9601014574088227,1,0,1,15.60303115844727,IBARREKOLANDA,IBARREKOLANDA
85,1305,LEHENDAKARI AGUIRRE 81,,43.27381013964468,-2.957621406880393,1,0,1,29.18534851074219,SAN PEDRO DE DEUSTU,IBARREKOLANDA
88,1306,UGARTEKO / IBARREKOLANDA,,43.273844383766814,-2.955456014999015,1,0,1,34.12227630615234,SAN PEDRO DE DEUSTU,IBARREKOLANDA
130,1401,ARANEKO fte.22,,43.27416184731639,-2.949792746740952,1,0,1,89.13642883300781,SAN PEDRO DE DEUSTU,ARANGOITI
78,1402,BLAS DE OTERO fte. 23,,43.27007369817762,-2.9470847495562422,1,0,1,9.821022987365724,SAN PEDRO DE DEUSTU,SAN PEDRO DE DEUSTU
95,1403,BLAS DE OTERO fte. 57,,43.26983484502514,-2.9518522257781914,1,0,1,10.27418994903564,SAN PEDRO DE DEUSTU,SAN PEDRO DE DEUSTU
76,1404,BOTICA VIEJA,,43.26918370708498,-2.9436339288663262,1,0,1,4.293879985809326,INDAUTXU,SAN PEDRO DE DEUSTU
71,1405,BOTICA VIEJA / PUENTE DE DEUSTU,,43.269952399638896,-2.940344243189883,1,0,1,4.329051494598389,INDAUTXU,SAN PEDRO DE DEUSTU
75,1407,HELIODORO DE LA TORRE,,43.26928381523624,-2.9437626382023625,1,0,1,4.42778205871582,INDAUTXU,SAN PEDRO DE DEUSTU
69,1408,BOTICA VIEJA 1,,43.269994195434336,-2.940385365483736,1,0,1,4.733370304107666,INDAUTXU,SAN PEDRO DE DEUSTU
554,1409,BUENAVISTA,,43.274006049614,-2.943354452127025,1,0,1,78.71150970458984,SAN PEDRO DE DEUSTU,SAN PEDRO DE DEUSTU
72,1410,HERMANOS AGUIRRE ,,43.27098685287395,-2.94091052562913,1,0,1,12.12112236022949,SAN PEDRO DE DEUSTU,SAN PEDRO DE DEUSTU
89,1411,IBARREKOLANDA 19,,43.2736868157758,-2.95446884700913,1,0,1,35.48988342285156,SAN PEDRO DE DEUSTU,SAN PEDRO DE DEUSTU
86,1412,DON BOSCO ,,43.2727343694166,-2.9554928756509886,1,0,1,29.54093742370605,SAN PEDRO DE DEUSTU,SAN PEDRO DE DEUSTU
91,1413,ESCUELA DE IDIOMAS,,43.27168185790902,-2.944170339638878,1,0,1,18.02925300598145,SAN PEDRO DE DEUSTU,SAN PEDRO DE DEUSTU
92,1414,LEHENDAKARI AGUIRRE / fte. BIDARTE,,43.271995267098966,-2.9499921918937355,1,0,1,19.43852806091309,SAN PEDRO DE DEUSTU,SAN PEDRO DE DEUSTU
93,1415,LEHENDAKARI AGUIRRE 42,,43.27213423270929,-2.951035203337492,1,0,1,19.7325553894043,SAN PEDRO DE DEUSTU,SAN PEDRO DE DEUSTU
79,1416,LUIS POWER fte. 18,,43.27063080719941,-2.9474354968215715,1,0,1,13.56477451324463,SAN PEDRO DE DEUSTU,SAN PEDRO DE DEUSTU
77,1417,LUIS POWER fte. 4 ,,43.268717234609255,-2.947274574367642,1,0,1,5.201016426086426,SAN PEDRO DE DEUSTU,SAN PEDRO DE DEUSTU
99,1418,MADARIAGA ,,43.27073267298911,-2.956878894410847,1,0,1,14.62096786499023,SAN PEDRO DE DEUSTU,SAN PEDRO DE DEUSTU
97,1419,MADARIAGA / fte. LA SALLE,,43.27079389042892,-2.9545199341251887,1,0,1,12.21189594268799,SAN PEDRO DE DEUSTU,SAN PEDRO DE DEUSTU
98,1420,BASABE,,43.27066398374419,-2.956629906397641,1,0,1,14.88791942596436,SAN PEDRO DE DEUSTU,SAN PEDRO DE DEUSTU
96,1421,LA SALLE,,43.27072574662687,-2.9549515469220684,1,0,1,11.94428634643555,SAN PEDRO DE DEUSTU,SAN PEDRO DE DEUSTU
90,1423,SAN PEDRO / IGLESIA,,43.2719038906536,-2.9449654154205644,1,0,1,17.75610160827637,SAN PEDRO DE DEUSTU,SAN PEDRO DE DEUSTU
74,1424,SAN PIO X / FRANCESC MACIÀ,,43.27097190925789,-2.9415795972814784,1,0,1,13.32163143157959,SAN PEDRO DE DEUSTU,SAN PEDRO DE DEUSTU
73,1425,SAN PIO X / HERMANOS AGUIRRE,,43.271042943703016,-2.941310103523179,1,0,1,13.32577610015869,SAN PEDRO DE DEUSTU,SAN PEDRO DE DEUSTU
94,1428,SAGRADA FAMILIA / fte. SALESIANOS ,,43.27131385318666,-2.952669999710986,1,0,1,17.39638710021973,SAN PEDRO DE DEUSTU,SAN PEDRO DE DEUSTU
603,1430,IBARREKOLANDA 17,,43.273541399159,-2.954085165563599,1,0,1,35.35086441040039,SAN PEDRO DE DEUSTU,SAN PEDRO DE DEUSTU
604,1431,IBARREKOLANDA / PARKING,,43.27344649317921,-2.953504218587222,1,0,1,36.30236434936523,SAN PEDRO DE DEUSTU,SAN PEDRO DE DEUSTU
1543,1432,MADARIAGA 13,,43.27103162644831,-2.946211086408779,1,0,1,15.33990097045898,SAN PEDRO DE DEUSTU,SAN PEDRO DE DEUSTU
68,1434,PUENTE PEDRO ARRUPE,,43.27020400337152,-2.93727256916398,1,0,1,4.380100250244141,ABANDO,SAN PEDRO DE DEUSTU
67,1435,UNIVERSIDAD DEUSTO,,43.27025688359584,-2.937653365313592,1,0,1,4.582503795623779,ABANDO,SAN PEDRO DE DEUSTU
110,1504,RIBERA DE DEUSTU fte. 59,,43.26806621207158,-2.961570676262768,1,0,1,2.937513113021851,OLABEAGA,LA RIBERA
109,1509,RIBERA DE DEUSTU 57,,43.26795817265396,-2.961352722385112,1,0,1,3.264692068099976,OLABEAGA,LA RIBERA
116,1511,ZORROTZAURRE fte. 17,,43.27469600659348,-2.9671633125660244,1,0,1,2.850697040557861,ZORROTZA,LA RIBERA
114,1513,ZORROTZAURRE fte. 9,,43.2726151099504,-2.9653660409619347,1,0,1,2.012979030609131,ZORROTZA,LA RIBERA
115,1514,ZORROTZAURRE 17,,43.27457343604304,-2.9669656787781635,1,0,1,3.42690372467041,ZORROTZA,LA RIBERA
113,1515,ZORROTZAURRE 9,,43.27246290170146,-2.9652314817580656,1,0,1,2.001535177230835,LA RIBERA,LA RIBERA
1286,1518,GENERAL ERASO / CLÍNICA IMQ,,43.267789539851286,-2.95140746902999,1,0,1,4.757215023040771,LA RIBERA,SAN PEDRO DE DEUSTU
1589,1519,JULIO URQUIJO,,43.26819874023209,-2.954048285004532,1,0,1,4.911899089813232,LA RIBERA,SAN PEDRO DE DEUSTU
3685,1520,ZORROTZAURRE 2,,43.27140064139072,-2.964677508918187,1,0,1,2.404716491699219,OLABEAGA,LA RIBERA
5797,1522,CARGUERAS 17,,43.26710437587062,-2.958604057587308,1,0,1,4.518529891967773,OLABEAGA,LA RIBERA
5798,1523,CARGUERAS 1,,43.26656139765256,-2.956226308477045,1,0,1,3.516862869262695,OLABEAGA,LA RIBERA
6475,1525,GALLETERAS / PUENTE FRANK GEHRY,,43.26681382894328,-2.9555859318333195,1,0,1,3.776640653610229,OLABEAGA,LA RIBERA
6847,1527,GALLETERAS 42,,43.27762183239536,-2.9667449909698727,1,0,1,6.210773944854736,LA RIBERA,LA RIBERA
6849,1528,GALLETERAS PUNTA NORTE,,43.279733202707455,-2.967602585733512,1,0,1,2.993578672409058,LA RIBERA,LA RIBERA
6850,1529,CARGUERAS / esq. GALLETERAS,,43.26759166624635,-2.9585792385380647,1,0,1,3.759463548660278,OLABEAGA,LA RIBERA
131,1601,ARANEKO 17,,43.274125275639925,-2.948478590441811,1,0,1,85.83968353271484,SAN PEDRO DE DEUSTU,ARANGOITI
128,1602,BERRIZBIDEA,,43.27607077376946,-2.949553833915304,1,0,1,104.6072158813477,SAN PEDRO DE DEUSTU,ARANGOITI
132,1603,EGILEOR 4,,43.27444104159488,-2.947265987687586,1,0,1,82.41524505615234,SAN PEDRO DE DEUSTU,ARANGOITI
135,1604,MONTE GANETA fte. 7,,43.27542065351462,-2.9474762069714644,1,0,1,85.46412658691406,ARANGOITI,ARANGOITI
129,1605,CAMINO MIRAMAR / ESCUELA,,43.27541407418927,-2.949682345558911,1,0,1,100.8538436889648,SAN PEDRO DE DEUSTU,ARANGOITI
556,1606,VIRGEN DEL PINAR 5,,43.27658387378793,-2.9505568246923586,1,0,1,114.3698806762695,SAN PEDRO DE DEUSTU,ARANGOITI
555,1607,VIRGEN DEL PINAR 9,,43.27615677305589,-2.95015030770545,1,0,1,107.1882019042969,SAN PEDRO DE DEUSTU,ARANGOITI
133,1608,GANEKOGORTA 10,,43.27477412486347,-2.9469123569406745,1,0,1,80.84896850585938,SAN PEDRO DE DEUSTU,ARANGOITI
134,1609,GORBEIA fte. 3,,43.27440155473959,-2.9458173052549848,1,0,1,72.46135711669922,SAN PEDRO DE DEUSTU,ARANGOITI
127,1701,ARANEKO / CEMENTERIO,,43.2754748941458,-2.9524388428412323,1,0,1,65.96106719970703,SAN PEDRO DE DEUSTU,DISEMINADO
126,1702,CAMINO MIRAMAR fte. 47,,43.27683092790987,-2.953205003724475,1,0,1,80.5755844116211,IBARREKOLANDA,DISEMINADO
125,1703,CAMINO MIRAMAR / ARANEKOBIDEA,,43.276567040448974,-2.953885114862393,1,0,1,59.9460334777832,IBARREKOLANDA,DISEMINADO
1047,1705,ENEKURI / GASOLINERA,,43.28604459289626,-2.958393102248076,1,0,1,93.2301788330078,DISEMINADO,DISEMINADO
1051,1706,ENEKURI,,43.28960714715664,-2.960733552028076,1,0,1,99.40851593017578,ELORRIETA,DISEMINADO
1052,1707,ENEKURI / fte. SAN PABLO,,43.28760000747901,-2.9575677562603087,1,0,1,136.8864288330078,DISEMINADO,DISEMINADO
533,1708,ELORRIAGA,,43.283110418054434,-2.953029990156556,1,0,1,172.5782318115234,DISEMINADO,DISEMINADO
1049,1709,BERRIZ / CAMPO DE TIRO,,43.279215476358885,-2.946092605422792,1,0,1,182.4338531494141,ARANGOITI,DISEMINADO
531,1710,ESCUELA DE HOSTELERÍA,,43.279726581040414,-2.941718264400304,1,0,1,191.6369781494141,DISEMINADO,DISEMINADO
530,1711,AIXERROTA,,43.27820258241827,-2.9349884720221104,1,0,1,206.4649658203125,DISEMINADO,DISEMINADO
1417,1712,MONTE ELORRIAGA,,43.27539922498045,-2.9537073758080155,1,0,1,44.92385482788086,SAN PEDRO DE DEUSTU,DISEMINADO
14,2101,CAMPO VOLANTÍN fte. 21,,43.26645455958322,-2.926880411256807,1,0,1,5.433049201965332,ABANDO,CASTAÑOS
10,2103,CAMPO VOLANTÍN / LA SALVE,,43.26925149195703,-2.930403173470628,1,0,1,6.34937572479248,ABANDO,CASTAÑOS
16,2104,CAMPO VOLANTÍN 13,,43.26525050073609,-2.9252762720406227,1,0,1,7.471775531768799,ABANDO,CASTAÑOS
13,2105,CAMPO VOLANTÍN 23,,43.26684978740986,-2.92728834230176,1,0,1,6.410223007202148,ABANDO,CASTAÑOS
12,2107,FUNICULAR,,43.268390828107535,-2.9265305695107044,1,0,1,6.383335113525391,CASTAÑOS,CASTAÑOS
18,2108,AYUNTAMIENTO,,43.26395019372736,-2.9236109174400475,1,0,1,5.838895797729492,ABANDO,CASTAÑOS
9,2109,PUENTE LA SALVE ,,43.26969982551061,-2.9314352320980426,1,0,1,6.602294921875,ABANDO,CASTAÑOS
236,2110,TIBOLI 1,,43.266228531951285,-2.9255432469671603,1,0,1,10.42776107788086,ABANDO,CASTAÑOS
11,2111,TRISTÁN DE LEGUIZAMÓN 5,,43.26918661940144,-2.928717800281042,1,0,1,8.129624366760254,ABANDO,CASTAÑOS
6964,2112,Fte. AYUNTAMIENTO,,43.26408699121292,-2.9239777666455025,1,0,1,5.817957401275635,ABANDO,CASTAÑOS
24,2201,ANSELMA DE SALCES fte.2,,43.2662755333121,-2.9229438340940046,1,0,1,33.52609634399414,CASTAÑOS,MATIKO
20,2202,CRISTO 1,,43.26500185887019,-2.922528777328687,1,0,1,11.82697677612305,CASCO VIEJO,MATIKO
22,2203,MATIKO 1,,43.26812152238621,-2.924576848529429,1,0,1,22.56715965270996,CASTAÑOS,MATIKO
23,2205,RICARDO ARREGUI 33,,43.26932396972519,-2.924655940173656,1,0,1,37.66316604614258,CASTAÑOS,MATIKO
21,2206,TIBOLI 12,,43.26720423474512,-2.92523661029916,1,0,1,12.4866247177124,CASTAÑOS,MATIKO
1193,2207,MATIKO 27,,43.26693425199883,-2.922787107186814,1,0,1,36.31052398681641,MATIKO,MATIKO
31,2301,MAURICE RAVEL / CIUDAD JARDÍN,,43.27010353238742,-2.926055728581749,1,0,1,47.02187728881836,CASTAÑOS,CIUDAD JARDIN
43,2302,VÍA VIEJA DE LEZAMA 85,,43.27237096737138,-2.92539966930264,1,0,1,135.1168365478516,CIUDAD JARDIN,CIUDAD JARDIN
41,2303,VÍA VIEJA DE LEZAMA 93,,43.27269846954187,-2.926042817049765,1,0,1,136.6516723632812,CIUDAD JARDIN,CIUDAD JARDIN
38,2401,MONTE ALDAMIZ / TELEFÓNICA,,43.26832173843261,-2.918694738745895,1,0,1,66.68972778320312,URIBARRI,URIBARRI
29,2402,MONTE IZARO 8,,43.26749257607656,-2.9198860562573614,1,0,1,55.10751724243164,URIBARRI,URIBARRI
32,2403,MAURICE RAVEL / fte. MIRADOR ,,43.26965883600944,-2.9225069385463547,1,0,1,63.7103271484375,MATIKO,URIBARRI
237,2404,MAURICE RAVEL / MIRADOR ,,43.269848089633925,-2.922583776660781,1,0,1,65.01624298095703,MATIKO,URIBARRI
40,2405,MAURICE RAVEL 20 ,,43.26783394092937,-2.9184451105616054,1,0,1,67.06371307373047,URIBARRI,URIBARRI
39,2406,MAURICE RAVEL 7,,43.26764974928689,-2.9184891245244726,1,0,1,65.72586059570312,URIBARRI,URIBARRI
37,2407,MÚSICO GURIDI,,43.265611624750335,-2.916922389239797,1,0,1,54.79935455322266,ZURBARAN,ZURBARAN
30,2408,SAN VALENTÍN DE BERRIOTXOA,,43.26614816686536,-2.9180635639101946,1,0,1,51.91184616088867,URIBARRI,URIBARRI
27,2409,TRAUKO fte. 5,,43.267195150047066,-2.9213867933167403,1,0,1,42.18902206420898,MATIKO,URIBARRI
26,2410,TRAUKO 3,,43.267281240426506,-2.9215573335577734,1,0,1,41.58865737915039,MATIKO,URIBARRI
49,2411,VÍA VIEJA DE LEZAMA /  NUEVA AURORA,,43.269336944760326,-2.9186862366898905,1,0,1,107.5901947021484,URIBARRI,URIBARRI
50,2412,VÍA VIEJA DE LEZAMA 59,,43.26802716907995,-2.915742573854673,1,0,1,97.39636993408205,URIBARRI,DISEMINADO
47,2413,VÍA VIEJA DE LEZAMA 73,,43.270082116799486,-2.9198016349911446,1,0,1,112.7100524902344,URIBARRI,URIBARRI
45,2414,VÍA VIEJA DE LEZAMA 75,,43.27143463494489,-2.9212335657681963,1,0,1,119.4779434204102,URIBARRI,URIBARRI
35,2415,ZUMALACARREGUI / TOMÁS ZUBIRÍA,,43.26491981366199,-2.9183880460380665,1,0,1,46.42049407958984,CASCO VIEJO,URIBARRI
28,2416,TRAUKO 14,,43.26672871838964,-2.91979021869812,1,0,1,53.75304412841797,URIBARRI,URIBARRI
785,2417,TRAUKO fte. 14,,43.266718136208205,-2.919613086186784,1,0,1,55.06748580932617,URIBARRI,URIBARRI
65,2501,ANDRAMARIA DE BEGOÑA,,43.26228940981077,-2.9131359459765225,1,0,1,109.6660614013672,ZURBARAN,ZURBARAN
62,2502,ARABELLA,,43.26127329927372,-2.911466022429244,1,0,1,120.7411041259766,ZURBARAN,ZURBARAN
36,2503,BUEN PASTOR ,,43.26545559839504,-2.9167480282994296,1,0,1,54.40819931030273,ZURBARAN,ZURBARAN
59,2504,SAN ISIDRO,,43.26067761015011,-2.912647076152306,1,0,1,99.67457580566406,BEGOÑA,ZURBARAN
53,2505,VÍA VIEJA DE LEZAMA / ITURRIONDO,,43.26466624247788,-2.9136984343316343,1,0,1,83.36546325683594,ZURBARAN,ZURBARAN
54,2506,VÍA VIEJA DE LEZAMA 2,,43.26241090202127,-2.9153597379026936,1,0,1,72.67570495605469,BEGOÑA,ZURBARAN
52,2507,VÍA VIEJA DE LEZAMA 35,,43.26532834565092,-2.913366373973044,1,0,1,84.53977966308594,ZURBARAN,ZURBARAN
55,2508,ZUMALACARREGUI 105,,43.26155050505264,-2.9153266733534693,1,0,1,71.5185775756836,BEGOÑA,ZURBARAN
58,2509,ZUMALACARREGUI 121,,43.260334596771415,-2.9141214958545163,1,0,1,76.32623291015625,BEGOÑA,ZURBARAN
66,2510,ZURBARANBARRI,,43.264759732481686,-2.911889123454388,1,0,1,104.9711990356445,ZURBARAN,ZURBARAN
64,2601,SARRIKUE,,43.26283395491451,-2.911054810253145,1,0,1,146.1636962890625,ZURBARAN,ARABELLA
63,2602,ZABALBIDE fte. 112 ,,43.26117124587648,-2.911178254125796,1,0,1,123.5486145019531,TXURDINAGA,ARABELLA
4072,2605,ZABALBIDE 221,,43.2645907723531,-2.9079778550734066,1,0,1,200.9166412353516,ARABELLA,ARABELLA
44,2701,VÍA VIEJA DE LEZAMA / MONTAÑO,,43.271399915279225,-2.921120945838912,1,0,1,120.3114166259766,URIBARRI,URIBARRI
42,2702,VÍA VIEJA DE LEZAMA fte. 85,,43.27236174058226,-2.9251693851405567,1,0,1,134.9325714111328,CIUDAD JARDIN,CIUDAD JARDIN
51,2703,VÍA VIEJA DE LEZAMA 70,,43.26790584851416,-2.91555403282742,1,0,1,98.1452178955078,URIBARRI,URIBARRI
48,2704,VÍA VIEJA DE LEZAMA 78,,43.26942173105317,-2.9188675600240783,1,0,1,109.3434219360352,URIBARRI,URIBARRI
46,2705,VÍA VIEJA DE LEZAMA 82,,43.2701006080206,-2.9197578553773704,1,0,1,115.0780487060547,URIBARRI,URIBARRI
529,2706,ARTXANDA / COLEGIO JESÚS MARÍA,,43.27693814818462,-2.926550218820737,1,0,1,214.6472015380859,DISEMINADO,DISEMINADO
1056,2707,ARTXANDA / NOGARO,,43.27612319706401,-2.924280759711764,1,0,1,213.0658721923828,DISEMINADO,DISEMINADO
1057,2708,ARTXANDA / FUNICULAR,,43.27438150101048,-2.919703724375005,1,0,1,241.7220306396484,URIBARRI,DISEMINADO
527,2709,ARTXANDA / POLIDEPORTIVO,,43.27359059214936,-2.917554952096764,1,0,1,245.3508605957031,DISEMINADO,DISEMINADO
1041,2710,ARTXANDA / LA ESPERANZA,,43.2716676551653,-2.91340739526502,1,0,1,237.0096130371094,DISEMINADO,DISEMINADO
525,2711,ARTXANDA / MIRADOR,,43.26922255326866,-2.908918355062707,1,0,1,248.4833984375,ZURBARAN,DISEMINADO
1327,2713,ATXETABIDEA / JESUITINAS,,43.26415471497374,-2.9089856911397254,1,0,1,182.2644958496094,ARABELLA,ARABELLA
2804,2714,ATXETABIDEA 47,,43.26355437903451,-2.910464827213163,1,0,1,161.1204223632812,ZURBARAN,ARABELLA
2744,27313,Gordoniz 90,,43.249413082004125,-2.946982749706532,1,0,1,47.81148529052734,ITURRIGORRI-PEÑASCAL,ERREKALDEBERRI
2748,27508,Circunvalación 1,,43.25125926739874,-2.948910567000933,1,0,1,83.62608337402344,URETAMENDI,URETAMENDI
2749,27509,Circunvalación 12,,43.24987623523271,-2.949516442271439,1,0,1,84.39697265625,URETAMENDI,URETAMENDI
2750,27510,Uretamendi / Plaza,,43.248702289523365,-2.9493523767892382,1,0,1,87.214111328125,DISEMINADO,URETAMENDI
201,3101,ARBOLANTXA 18,,43.26083405353671,-2.896711294769652,1,0,1,133.6183929443359,OTXARKOAGA,OTXARKOAGA
205,3102,JULIÁN GAIARRE fte. 61,,43.257348462919154,-2.899156113136908,1,0,1,95.92811584472656,TXURDINAGA,TXURDINAGA
593,3103,"KEPA ENBEITA ""URRETXINDORRA""",,43.25941340448329,-2.90036755616761,1,0,1,99.89279174804688,OTXARKOAGA,OTXARKOAGA
561,3104,LANGARAN fte. 3 ,,43.25796275760078,-2.8980435226483223,1,0,1,89.14997863769531,TXURDINAGA,OTXARKOAGA
200,3105,LANGARAN 44,,43.260535245747725,-2.8979657593034367,1,0,1,114.6774444580078,OTXARKOAGA,OTXARKOAGA
197,3106,LARRATUNDU 21,,43.26086891982194,-2.898879682807427,1,0,1,118.8956069946289,OTXARKOAGA,OTXARKOAGA
562,3107,PAU CASALS fte. 21,,43.257716612370686,-2.899105166548453,1,0,1,96.81049346923828,TXURDINAGA,OTXARKOAGA
193,3108,PAU CASALS / JESÚS GALÍNDEZ,,43.25869169590728,-2.902777166093796,1,0,1,106.4864501953125,TXURDINAGA,OTXARKOAGA
194,3109,PAU CASALS 16,,43.25935010218301,-2.9003891513284272,1,0,1,99.291259765625,OTXARKOAGA,OTXARKOAGA
204,3110,TXOTENA  / LANGARAN,,43.25893085693836,-2.897773836025991,1,0,1,100.4854049682617,TXURDINAGA,OTXARKOAGA
202,3111,TXOTENA 62,,43.25875658235001,-2.896757730561251,1,0,1,111.8642425537109,OTXARKOAGA,OTXARKOAGA
203,3112,TXOTENA 8,,43.25741918181442,-2.8965892349167337,1,0,1,98.07658386230467,OTXARKOAGA,OTXARKOAGA
1120,3113,UGARTE fte. 7,,43.260622470368695,-2.901301589652995,1,0,1,114.8750076293945,OTXARKOAGA,OTXARKOAGA
198,3114,UGARTE 2,,43.26136812376386,-2.9004281843549675,1,0,1,117.7626419067383,OTXARKOAGA,OTXARKOAGA
195,3115,ZIZERUENA / IGLESIA,,43.25970463412926,-2.9005579572980675,1,0,1,100.1903686523438,OTXARKOAGA,OTXARKOAGA
199,3116,ZIZERUENA 22,,43.26135535829718,-2.8996311236527506,1,0,1,118.4782791137695,OTXARKOAGA,OTXARKOAGA
184,3201,ARTALANDIO 3 ,,43.25627504254327,-2.9038323882375474,1,0,1,84.82379913330078,TXURDINAGA,TXURDINAGA
221,3202,ORNILLA fte.12,,43.25493123066948,-2.9072610139667736,1,0,1,67.19398498535156,SANTUTXU,TXURDINAGA
183,3203,ORNILLA / ARTALANDIO,,43.256140270319634,-2.904465922008065,1,0,1,84.3858642578125,TXURDINAGA,TXURDINAGA
192,3204,ORNILLA / PAU CASALS,,43.25846013911308,-2.902775398045424,1,0,1,105.5483703613281,TXURDINAGA,OTXARKOAGA
214,3205,FERNANDO JIMÉNEZ 12 ,,43.25080284762458,-2.904580327607836,1,0,1,60.57669067382812,BOLUETA,TXURDINAGA
181,3206,GABRIEL ARESTI / fte. AMBULATORIO,,43.25743747536786,-2.9072558164010216,1,0,1,72.18245697021484,TXURDINAGA,TXURDINAGA
190,3208,GARAIZAR fte. 16 ,,43.260386644727774,-2.903357127534292,1,0,1,129.6973876953125,TXURDINAGA,TXURDINAGA
189,3209,GARAIZAR / IKASTOLA,,43.261541742658665,-2.904877872508608,1,0,1,109.5145263671875,TXURDINAGA,TXURDINAGA
187,3210,JESÚS GALÍNDEZ / ADORATRICES,,43.26040664959431,-2.904699085385285,1,0,1,101.6918334960938,TXURDINAGA,TXURDINAGA
177,3211,JESÚS GALÍNDEZ / TXOMIN GARAT,,43.2578502654497,-2.90975474083455,1,0,1,89.73876190185547,SANTUTXU,TXURDINAGA
188,3213,JESÚS GALÍNDEZ 26,,43.26038265659776,-2.9048286266042447,1,0,1,101.2707214355469,TXURDINAGA,TXURDINAGA
178,3214,JESÚS GALÍNDEZ 3,,43.25895988504767,-2.909066199594644,1,0,1,92.14712524414062,TXURDINAGA,TXURDINAGA
207,3215,JULIÁN GAIARRE fte. 39 ,,43.25551551852772,-2.900763135350122,1,0,1,88.14777374267578,TXURDINAGA,TXURDINAGA
215,3216,JULIÁN GAIARRE fte. 6,,43.25036228446567,-2.9037231462420423,1,0,1,60.42486953735352,BOLUETA,TXURDINAGA
216,3217,JULIÁN GAIARRE 10,,43.25074250180216,-2.9033976733844065,1,0,1,62.25209426879883,BOLUETA,TXURDINAGA
211,3218,JULIÁN GAIARRE 23,,43.25302192842432,-2.9022797783755507,1,0,1,75.7635726928711,TXURDINAGA,TXURDINAGA
210,3219,JULIÁN GAIARRE 33,,43.25505062048432,-2.9011735796445626,1,0,1,86.41544342041016,TXURDINAGA,TXURDINAGA
212,3220,JULIÁN GAIARRE 36,,43.25255571051634,-2.902398629945597,1,0,1,73.0096206665039,TXURDINAGA,TXURDINAGA
208,3221,JULIÁN GAIARRE 39 ,,43.255589417034926,-2.9007811249852056,1,0,1,88.4326400756836,TXURDINAGA,TXURDINAGA
206,3222,JULIÁN GAIARRE 61,,43.257399517881,-2.8992207289280048,1,0,1,95.176025390625,TXURDINAGA,TXURDINAGA
209,3223,JULIÁN GAIARRE 82,,43.254974490966816,-2.9010917366657614,1,0,1,86.4396743774414,TXURDINAGA,TXURDINAGA
213,3224,ONDARROA / PARQUE,,43.25337938849479,-2.9037759748975653,1,0,1,72.54268646240234,TXURDINAGA,TXURDINAGA
179,3225,TXOMIN GARAT 12,,43.25686284099281,-2.9068844015821007,1,0,1,72.7009048461914,TXURDINAGA,TXURDINAGA
176,3226,TXOMIN GARAT 4,,43.25724915172792,-2.9098947022232835,1,0,1,87.37569427490234,SANTUTXU,TXURDINAGA
182,3227,TXOMIN GARAT 40 ,,43.256505237459166,-2.904805803325807,1,0,1,83.50894165039062,TXURDINAGA,TXURDINAGA
180,3228,TXOMIN GARAT 9 ,,43.2570549472966,-2.9069053813957133,1,0,1,72.27833557128906,TXURDINAGA,TXURDINAGA
61,3229,ZABALBIDE fte. 61,,43.25799481414788,-2.911003590826922,1,0,1,96.32976531982422,BEGOÑA,TXURDINAGA
174,3230,ZUMALACARREGUI / fte. MAKUA,,43.25698876309675,-2.911876598221986,1,0,1,79.6429214477539,SANTUTXU,BEGOÑA
1711,3231,AMBULATORIO TXURDINAGA,,43.25721890582618,-2.908245232142338,1,0,1,73.36343383789062,TXURDINAGA,TXURDINAGA
4328,3232,ZABALBIDE 110A,,43.26064356890687,-2.911699989076316,1,0,1,119.8530197143555,ZURBARAN,ZURBARAN
2726,3301,ORUETA,,43.265074382498,-2.903382595212568,1,0,1,199.7406463623047,OTXARKOAGA,OTXARKOAGA
2727,3302,Fte. ORUETA,,43.26504679295397,-2.9032022196044007,1,0,1,199.8219299316406,OTXARKOAGA,OTXARKOAGA
